date,id,I,Temp,Pr,a,b,Q,Err_I,Err_Temp,Err_Pr
2019-04-03 12:00:00,1,43,22.7,753,36.5394,6.8964,0.976790914790404,2,0.1,1
2019-04-03 13:00:00,1,40,23,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-03 14:00:00,1,40,22.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-03 15:00:00,1,35,23.1,753,36.5394,6.8964,0.75994818992855,2,0.1,1
2019-04-03 16:00:00,1,35,24,753,36.5394,6.8964,0.75994818992855,2,0.1,1
2019-04-03 17:00:00,1,35,23.4,753,36.5394,6.8964,0.75994818992855,2,0.1,1
2019-04-03 18:00:00,1,30,21.8,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-03 19:00:00,1,25,20.7,753,36.5394,6.8964,0.488894783851234,2,0.1,1
2019-04-03 20:00:00,1,25,20.2,753,36.5394,6.8964,0.488894783851234,2,0.1,1
2019-04-03 21:00:00,1,25,20.2,753,36.5394,6.8964,0.488894783851234,2,0.1,1
2019-04-03 22:00:00,1,25,20.3,753,36.5394,6.8964,0.488894783851234,2,0.1,1
2019-04-03 23:00:00,1,25,20.3,753,36.5394,6.8964,0.488894783851234,2,0.1,1
2019-04-04 00:00:00,1,25,20.2,753,36.5394,6.8964,0.488894783851234,2,0.1,1
2019-04-04 01:00:00,1,25,20.4,753,36.5394,6.8964,0.488894783851234,2,0.1,1
2019-04-04 02:00:00,1,25,20.4,753,36.5394,6.8964,0.488894783851234,2,0.1,1
2019-04-04 03:00:00,1,25,20.1,753,36.5394,6.8964,0.488894783851234,2,0.1,1
2019-04-04 04:00:00,1,25,20.1,753,36.5394,6.8964,0.488894783851234,2,0.1,1
2019-04-04 05:00:00,1,25,20.5,753,36.5394,6.8964,0.488894783851234,2,0.1,1
2019-04-04 06:00:00,1,25,20.7,753,36.5394,6.8964,0.488894783851234,2,0.1,1
2019-04-04 07:00:00,1,25,20.9,753,36.5394,6.8964,0.488894783851234,2,0.1,1
2019-04-04 08:00:00,1,30,20.8,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-04 09:00:00,1,35,24.2,753,36.5394,6.8964,0.75994818992855,2,0.1,1
2019-04-04 10:00:00,1,40,26.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-04 11:00:00,1,43,28.6,753,36.5394,6.8964,0.976790914790404,2,0.1,1
2019-04-06 12:00:00,2,40,20.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-06 13:00:00,2,40,21.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-06 14:00:00,2,40,21.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-06 15:00:00,2,35,21.8,753,36.5394,6.8964,0.75994818992855,2,0.1,1
2019-04-06 16:00:00,2,30,22.2,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-06 17:00:00,2,30,21.4,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-06 18:00:00,2,30,20.8,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-06 19:00:00,2,30,20.2,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-06 20:00:00,2,30,19.4,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-06 21:00:00,2,30,18.8,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-06 22:00:00,2,30,17.6,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-06 23:00:00,2,30,16.4,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-07 00:00:00,2,30,14.9,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-07 01:00:00,2,30,14.7,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-07 02:00:00,2,30,14.6,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-07 03:00:00,2,30,15.6,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-07 04:00:00,2,20,14.2,753,36.5394,6.8964,0.353368080812575,2,0.1,1
2019-04-07 05:00:00,2,25,13.1,753,36.5394,6.8964,0.488894783851234,2,0.1,1
2019-04-07 06:00:00,2,35,12.5,753,36.5394,6.8964,0.75994818992855,2,0.1,1
2019-04-07 07:00:00,2,40,12.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-07 08:00:00,2,45,13,753,36.5394,6.8964,1.03100159600587,2,0.1,1
2019-04-07 09:00:00,2,52,17.1,753,36.5394,6.8964,1.22073898025999,2,0.1,1
2019-04-07 10:00:00,2,40,20.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-07 11:00:00,2,40,22,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-09 12:00:00,3,35,26.3,753,36.5394,6.8964,0.75994818992855,2,0.1,1
2019-04-09 13:00:00,3,30,27,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-09 14:00:00,3,40,26.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-09 15:00:00,3,42,27.2,753,36.5394,6.8964,0.949685574182672,2,0.1,1
2019-04-09 16:00:00,3,42,27.4,753,36.5394,6.8964,0.949685574182672,2,0.1,1
2019-04-09 17:00:00,3,42,27.1,753,36.5394,6.8964,0.949685574182672,2,0.1,1
2019-04-09 18:00:00,3,38,25.6,753,36.5394,6.8964,0.841264211751745,2,0.1,1
2019-04-09 19:00:00,3,34,23.8,753,36.5394,6.8964,0.732842849320819,2,0.1,1
2019-04-09 20:00:00,3,32,22.8,753,36.5394,6.8964,0.678632168105355,2,0.1,1
2019-04-09 21:00:00,3,30,22,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-09 22:00:00,3,30,21.9,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-09 23:00:00,3,30,22.2,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-10 00:00:00,3,30,22.6,753,36.5394,6.8964,0.624421486889892,2,0.1,1
2019-04-10 01:00:00,3,28,22.2,753,36.5394,6.8964,0.570210805674429,2,0.1,1
2019-04-10 02:00:00,3,28,21.8,753,36.5394,6.8964,0.570210805674429,2,0.1,1
2019-04-10 03:00:00,3,26,21.3,753,36.5394,6.8964,0.516000124458965,2,0.1,1
2019-04-10 04:00:00,3,20,21.1,753,36.5394,6.8964,0.353368080812575,2,0.1,1
2019-04-10 05:00:00,3,10,20.1,753,36.5394,6.8964,0.082314674735259,2,0.1,1
2019-04-10 06:00:00,3,20,19.4,753,36.5394,6.8964,0.353368080812575,2,0.1,1
2019-04-10 07:00:00,3,20,19.1,753,36.5394,6.8964,0.353368080812575,2,0.1,1
2019-04-10 08:00:00,3,20,19.2,753,36.5394,6.8964,0.353368080812575,2,0.1,1
2019-04-10 09:00:00,3,25,21,753,36.5394,6.8964,0.488894783851234,2,0.1,1
2019-04-10 10:00:00,3,32,22.6,753,36.5394,6.8964,0.678632168105355,2,0.1,1
2019-04-10 11:00:00,3,35,23.9,753,36.5394,6.8964,0.75994818992855,2,0.1,1
2019-04-12 12:00:00,4,40,19,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-12 13:00:00,4,40,19.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-12 14:00:00,4,40,20.5,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-12 15:00:00,4,40,20.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-12 16:00:00,4,40,20,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-12 17:00:00,4,40,19.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-12 18:00:00,4,40,19,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-12 19:00:00,4,40,18.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-12 20:00:00,4,40,17.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-12 21:00:00,4,40,17.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-12 22:00:00,4,40,17,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-12 23:00:00,4,40,18,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-13 00:00:00,4,40,17.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-13 01:00:00,4,40,17.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-13 02:00:00,4,40,17.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-13 03:00:00,4,40,17,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-13 04:00:00,4,40,16.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-13 05:00:00,4,40,16.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-13 06:00:00,4,40,16,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-13 07:00:00,4,40,15.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-13 08:00:00,4,40,15.1,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-13 09:00:00,4,40,17.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-13 10:00:00,4,40,19.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-13 11:00:00,4,40,21.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-15 12:00:00,5,40,18.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-15 13:00:00,5,40,19.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-15 14:00:00,5,40,19.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-15 15:00:00,5,40,19.1,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-15 16:00:00,5,40,18.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-15 17:00:00,5,40,19,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-15 18:00:00,5,40,18.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-15 19:00:00,5,40,18.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-15 20:00:00,5,40,18.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-15 21:00:00,5,40,17.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-15 22:00:00,5,40,16.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-15 23:00:00,5,40,15.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-16 00:00:00,5,40,14.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-16 01:00:00,5,40,14.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-16 02:00:00,5,40,13.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-16 03:00:00,5,40,13.1,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-16 04:00:00,5,40,12.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-16 05:00:00,5,40,12.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-16 06:00:00,5,40,12.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-16 07:00:00,5,40,11.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-16 08:00:00,5,40,11.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-16 09:00:00,5,40,14.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-16 10:00:00,5,40,19.5,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-16 11:00:00,5,40,19.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-18 12:00:00,6,40,23.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-18 13:00:00,6,40,25.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-18 14:00:00,6,40,26,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-18 15:00:00,6,40,25.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-18 16:00:00,6,40,25,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-18 17:00:00,6,40,23.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-18 18:00:00,6,40,23.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-18 19:00:00,6,40,21.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-18 20:00:00,6,40,19.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-18 21:00:00,6,40,19.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-18 22:00:00,6,40,18.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-18 23:00:00,6,40,18.1,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-19 00:00:00,6,40,19.1,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-19 01:00:00,6,40,19,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-19 02:00:00,6,40,19.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-19 03:00:00,6,40,18.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-19 04:00:00,6,40,18.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-19 05:00:00,6,40,17.5,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-19 06:00:00,6,40,18.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-19 07:00:00,6,40,18.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-19 08:00:00,6,40,18,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-19 09:00:00,6,40,19.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-19 10:00:00,6,40,22.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-19 11:00:00,6,40,25.3,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-21 12:00:00,7,40,19.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-21 13:00:00,7,40,20.1,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-21 14:00:00,7,40,20.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-21 15:00:00,7,40,20.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-21 16:00:00,7,40,21.1,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-21 17:00:00,7,40,20.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-21 18:00:00,7,40,19.5,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-21 19:00:00,7,40,16.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-21 20:00:00,7,40,16.5,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-21 21:00:00,7,40,14.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-21 22:00:00,7,40,14.3,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-21 23:00:00,7,40,13.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-22 00:00:00,7,40,13.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-22 01:00:00,7,40,14.1,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-22 02:00:00,7,40,14.1,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-22 03:00:00,7,40,13.3,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-22 04:00:00,7,40,13,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-22 05:00:00,7,40,12.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-22 06:00:00,7,40,13.3,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-22 07:00:00,7,40,13.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-22 08:00:00,7,40,13.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-22 09:00:00,7,40,14.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-22 10:00:00,7,40,15.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-22 11:00:00,7,40,16.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-24 12:00:00,8,40,19.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-24 13:00:00,8,40,19.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-24 14:00:00,8,40,19.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-24 15:00:00,8,40,19.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-24 16:00:00,8,40,19.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-24 17:00:00,8,40,19.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-24 18:00:00,8,40,18.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-24 19:00:00,8,40,18.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-24 20:00:00,8,40,18.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-24 21:00:00,8,40,18.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-24 22:00:00,8,40,18.5,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-24 23:00:00,8,40,18.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-25 00:00:00,8,40,18.3,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-25 01:00:00,8,40,18,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-25 02:00:00,8,40,17.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-25 03:00:00,8,40,18.1,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-25 04:00:00,8,40,17.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-25 05:00:00,8,40,17.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-25 06:00:00,8,40,17.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-25 07:00:00,8,40,17.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-25 08:00:00,8,40,17.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-25 09:00:00,8,40,19.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-25 10:00:00,8,40,19.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-25 11:00:00,8,40,20.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-27 12:00:00,9,40,18.3,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-27 13:00:00,9,40,18.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-27 14:00:00,9,40,19.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-27 15:00:00,9,40,20.5,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-27 16:00:00,9,40,20.3,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-27 17:00:00,9,40,20.3,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-27 18:00:00,9,40,19.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-27 19:00:00,9,40,18.3,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-27 20:00:00,9,40,18.1,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-27 21:00:00,9,40,17.3,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-27 22:00:00,9,40,17.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-27 23:00:00,9,40,17.5,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-28 00:00:00,9,40,17.3,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-28 01:00:00,9,40,17,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-28 02:00:00,9,40,17.3,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-28 03:00:00,9,40,17.5,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-28 04:00:00,9,40,17.5,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-28 05:00:00,9,40,17.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-28 06:00:00,9,40,17.1,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-28 07:00:00,9,40,16.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-28 08:00:00,9,40,17.1,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-28 09:00:00,9,40,17.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-28 10:00:00,9,40,19.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-28 11:00:00,9,40,20.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-30 12:00:00,10,40,18.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-30 13:00:00,10,40,18.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-30 14:00:00,10,40,18.3,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-30 15:00:00,10,40,17.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-30 16:00:00,10,40,17.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-30 17:00:00,10,40,16.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-30 18:00:00,10,40,14.1,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-30 19:00:00,10,40,12.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-30 20:00:00,10,40,13,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-30 21:00:00,10,40,12.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-30 22:00:00,10,40,11.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-04-30 23:00:00,10,40,10.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-01 00:00:00,10,40,10.3,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-01 01:00:00,10,40,10,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-01 02:00:00,10,40,9.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-01 03:00:00,10,40,9.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-01 04:00:00,10,40,9.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-01 05:00:00,10,40,9.5,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-01 06:00:00,10,40,10.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-01 07:00:00,10,40,11.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-01 08:00:00,10,40,11.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-01 09:00:00,10,40,13.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-01 10:00:00,10,40,15.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-01 11:00:00,10,40,17.3,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-03 12:00:00,11,40,24.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-03 13:00:00,11,40,26.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-03 14:00:00,11,40,26.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-03 15:00:00,11,40,26.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-03 16:00:00,11,40,24.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-03 17:00:00,11,40,23.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-03 18:00:00,11,40,21.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-03 19:00:00,11,40,20.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-03 20:00:00,11,40,19.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-03 21:00:00,11,40,19.1,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-03 22:00:00,11,40,18.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-03 23:00:00,11,40,19.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-04 00:00:00,11,40,18.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-04 01:00:00,11,40,18.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-04 02:00:00,11,40,18.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-04 03:00:00,11,40,17.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-04 04:00:00,11,40,17.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-04 05:00:00,11,40,17.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-04 06:00:00,11,40,17.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-04 07:00:00,11,40,17.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-04 08:00:00,11,40,17.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-04 09:00:00,11,40,18.5,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-04 10:00:00,11,40,19.5,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-04 11:00:00,11,40,19.1,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-06 12:00:00,12,40,19,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-06 13:00:00,12,40,20,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-06 14:00:00,12,40,20.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-06 15:00:00,12,40,21,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-06 16:00:00,12,40,20.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-06 17:00:00,12,40,18.8,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-06 18:00:00,12,40,17.4,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-06 19:00:00,12,40,16.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-06 20:00:00,12,40,16.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-06 21:00:00,12,40,15.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-06 22:00:00,12,40,15.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-06 23:00:00,12,40,15.3,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-07 00:00:00,12,40,14.1,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-07 01:00:00,12,40,13.9,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-07 02:00:00,12,40,13.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-07 03:00:00,12,40,13,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-07 04:00:00,12,40,12.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-07 05:00:00,12,40,12.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-07 06:00:00,12,40,11.7,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-07 07:00:00,12,40,12.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-07 08:00:00,12,40,12.2,753,36.5394,6.8964,0.895474892967209,2,0.1,1
2019-05-07 09:00:00,12,40,13.6,753,36.5394,6.8964,0.895474892967209,2,0.1,1
