,date,id,I,obs,Temp,Pr,a,b,Q
1,2019-04-03 12:00:00,1,43,,27.6990234375,753,36.5394,6.8964,0.976790914790404
2,2019-04-03 13:00:00,1,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
3,2019-04-03 14:00:00,1,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
4,2019-04-03 15:00:00,1,35,,27.6990234375,753,36.5394,6.8964,0.75994818992855
5,2019-04-03 16:00:00,1,35,,27.6990234375,753,36.5394,6.8964,0.75994818992855
6,2019-04-03 17:00:00,1,35,,27.6990234375,753,36.5394,6.8964,0.75994818992855
7,2019-04-03 18:00:00,1,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
8,2019-04-03 19:00:00,1,25,,27.6990234375,753,36.5394,6.8964,0.488894783851234
9,2019-04-03 20:00:00,1,25,,27.6990234375,753,36.5394,6.8964,0.488894783851234
10,2019-04-03 21:00:00,1,25,,27.6990234375,753,36.5394,6.8964,0.488894783851234
11,2019-04-03 22:00:00,1,25,,27.6990234375,753,36.5394,6.8964,0.488894783851234
12,2019-04-03 23:00:00,1,25,,27.6990234375,753,36.5394,6.8964,0.488894783851234
13,2019-04-04 00:00:00,1,25,,27.6990234375,753,36.5394,6.8964,0.488894783851234
14,2019-04-04 01:00:00,1,25,,27.6990234375,753,36.5394,6.8964,0.488894783851234
15,2019-04-04 02:00:00,1,25,,27.6990234375,753,36.5394,6.8964,0.488894783851234
16,2019-04-04 03:00:00,1,25,,27.6990234375,753,36.5394,6.8964,0.488894783851234
17,2019-04-04 04:00:00,1,25,,27.6990234375,753,36.5394,6.8964,0.488894783851234
18,2019-04-04 05:00:00,1,25,,27.6990234375,753,36.5394,6.8964,0.488894783851234
19,2019-04-04 06:00:00,1,25,,27.6990234375,753,36.5394,6.8964,0.488894783851234
20,2019-04-04 07:00:00,1,25,,27.6990234375,753,36.5394,6.8964,0.488894783851234
21,2019-04-04 08:00:00,1,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
22,2019-04-04 09:00:00,1,35,,27.6990234375,753,36.5394,6.8964,0.75994818992855
23,2019-04-04 10:00:00,1,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
24,2019-04-04 11:00:00,1,43,,27.6990234375,753,36.5394,6.8964,0.976790914790404
25,2019-04-06 12:00:00,2,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
26,2019-04-06 13:00:00,2,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
27,2019-04-06 14:00:00,2,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
28,2019-04-06 15:00:00,2,35,,27.6990234375,753,36.5394,6.8964,0.75994818992855
29,2019-04-06 16:00:00,2,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
30,2019-04-06 17:00:00,2,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
31,2019-04-06 18:00:00,2,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
32,2019-04-06 19:00:00,2,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
33,2019-04-06 20:00:00,2,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
34,2019-04-06 21:00:00,2,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
35,2019-04-06 22:00:00,2,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
36,2019-04-06 23:00:00,2,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
37,2019-04-07 00:00:00,2,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
38,2019-04-07 01:00:00,2,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
39,2019-04-07 02:00:00,2,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
40,2019-04-07 03:00:00,2,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
41,2019-04-07 04:00:00,2,20,,27.6990234375,753,36.5394,6.8964,0.353368080812575
42,2019-04-07 05:00:00,2,25,,27.6990234375,753,36.5394,6.8964,0.488894783851234
43,2019-04-07 06:00:00,2,35,,27.6990234375,753,36.5394,6.8964,0.75994818992855
44,2019-04-07 07:00:00,2,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
45,2019-04-07 08:00:00,2,45,,27.6990234375,753,36.5394,6.8964,1.03100159600587
46,2019-04-07 09:00:00,2,52,,27.6990234375,753,36.5394,6.8964,1.22073898025999
47,2019-04-07 10:00:00,2,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
48,2019-04-07 11:00:00,2,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
49,2019-04-09 12:00:00,3,35,,27.6990234375,753,36.5394,6.8964,0.75994818992855
50,2019-04-09 13:00:00,3,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
51,2019-04-09 14:00:00,3,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
52,2019-04-09 15:00:00,3,42,,27.6990234375,753,36.5394,6.8964,0.949685574182672
53,2019-04-09 16:00:00,3,42,,27.6990234375,753,36.5394,6.8964,0.949685574182672
54,2019-04-09 17:00:00,3,42,,27.6990234375,753,36.5394,6.8964,0.949685574182672
55,2019-04-09 18:00:00,3,38,,27.6990234375,753,36.5394,6.8964,0.841264211751745
56,2019-04-09 19:00:00,3,34,,27.6990234375,753,36.5394,6.8964,0.732842849320819
57,2019-04-09 20:00:00,3,32,,27.6990234375,753,36.5394,6.8964,0.678632168105355
58,2019-04-09 21:00:00,3,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
59,2019-04-09 22:00:00,3,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
60,2019-04-09 23:00:00,3,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
61,2019-04-10 00:00:00,3,30,,27.6990234375,753,36.5394,6.8964,0.624421486889892
62,2019-04-10 01:00:00,3,28,,27.6990234375,753,36.5394,6.8964,0.570210805674429
63,2019-04-10 02:00:00,3,28,,27.6990234375,753,36.5394,6.8964,0.570210805674429
64,2019-04-10 03:00:00,3,26,,27.6990234375,753,36.5394,6.8964,0.516000124458965
65,2019-04-10 04:00:00,3,20,,27.6990234375,753,36.5394,6.8964,0.353368080812575
66,2019-04-10 05:00:00,3,10,,27.6990234375,753,36.5394,6.8964,0.082314674735259
67,2019-04-10 06:00:00,3,20,,27.6990234375,753,36.5394,6.8964,0.353368080812575
68,2019-04-10 07:00:00,3,20,,27.6990234375,753,36.5394,6.8964,0.353368080812575
69,2019-04-10 08:00:00,3,20,,27.6990234375,753,36.5394,6.8964,0.353368080812575
70,2019-04-10 09:00:00,3,25,,27.6990234375,753,36.5394,6.8964,0.488894783851234
71,2019-04-10 10:00:00,3,32,,27.6990234375,753,36.5394,6.8964,0.678632168105355
72,2019-04-10 11:00:00,3,35,,27.6990234375,753,36.5394,6.8964,0.75994818992855
73,2019-04-12 12:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
74,2019-04-12 13:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
75,2019-04-12 14:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
76,2019-04-12 15:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
77,2019-04-12 16:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
78,2019-04-12 17:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
79,2019-04-12 18:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
80,2019-04-12 19:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
81,2019-04-12 20:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
82,2019-04-12 21:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
83,2019-04-12 22:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
84,2019-04-12 23:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
85,2019-04-13 00:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
86,2019-04-13 01:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
87,2019-04-13 02:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
88,2019-04-13 03:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
89,2019-04-13 04:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
90,2019-04-13 05:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
91,2019-04-13 06:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
92,2019-04-13 07:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
93,2019-04-13 08:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
94,2019-04-13 09:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
95,2019-04-13 10:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
96,2019-04-13 11:00:00,4,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
97,2019-04-15 12:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
98,2019-04-15 13:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
99,2019-04-15 14:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
100,2019-04-15 15:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
101,2019-04-15 16:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
102,2019-04-15 17:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
103,2019-04-15 18:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
104,2019-04-15 19:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
105,2019-04-15 20:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
106,2019-04-15 21:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
107,2019-04-15 22:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
108,2019-04-15 23:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
109,2019-04-16 00:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
110,2019-04-16 01:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
111,2019-04-16 02:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
112,2019-04-16 03:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
113,2019-04-16 04:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
114,2019-04-16 05:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
115,2019-04-16 06:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
116,2019-04-16 07:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
117,2019-04-16 08:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
118,2019-04-16 09:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
119,2019-04-16 10:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
120,2019-04-16 11:00:00,5,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
121,2019-04-18 12:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
122,2019-04-18 13:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
123,2019-04-18 14:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
124,2019-04-18 15:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
125,2019-04-18 16:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
126,2019-04-18 17:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
127,2019-04-18 18:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
128,2019-04-18 19:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
129,2019-04-18 20:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
130,2019-04-18 21:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
131,2019-04-18 22:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
132,2019-04-18 23:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
133,2019-04-19 00:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
134,2019-04-19 01:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
135,2019-04-19 02:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
136,2019-04-19 03:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
137,2019-04-19 04:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
138,2019-04-19 05:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
139,2019-04-19 06:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
140,2019-04-19 07:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
141,2019-04-19 08:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
142,2019-04-19 09:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
143,2019-04-19 10:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
144,2019-04-19 11:00:00,6,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
145,2019-04-21 12:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
146,2019-04-21 13:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
147,2019-04-21 14:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
148,2019-04-21 15:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
149,2019-04-21 16:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
150,2019-04-21 17:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
151,2019-04-21 18:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
152,2019-04-21 19:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
153,2019-04-21 20:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
154,2019-04-21 21:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
155,2019-04-21 22:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
156,2019-04-21 23:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
157,2019-04-22 00:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
158,2019-04-22 01:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
159,2019-04-22 02:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
160,2019-04-22 03:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
161,2019-04-22 04:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
162,2019-04-22 05:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
163,2019-04-22 06:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
164,2019-04-22 07:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
165,2019-04-22 08:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
166,2019-04-22 09:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
167,2019-04-22 10:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
168,2019-04-22 11:00:00,7,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
169,2019-04-24 12:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
170,2019-04-24 13:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
171,2019-04-24 14:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
172,2019-04-24 15:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
173,2019-04-24 16:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
174,2019-04-24 17:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
175,2019-04-24 18:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
176,2019-04-24 19:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
177,2019-04-24 20:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
178,2019-04-24 21:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
179,2019-04-24 22:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
180,2019-04-24 23:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
181,2019-04-25 00:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
182,2019-04-25 01:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
183,2019-04-25 02:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
184,2019-04-25 03:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
185,2019-04-25 04:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
186,2019-04-25 05:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
187,2019-04-25 06:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
188,2019-04-25 07:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
189,2019-04-25 08:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
190,2019-04-25 09:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
191,2019-04-25 10:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
192,2019-04-25 11:00:00,8,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
193,2019-04-27 12:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
194,2019-04-27 13:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
195,2019-04-27 14:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
196,2019-04-27 15:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
197,2019-04-27 16:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
198,2019-04-27 17:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
199,2019-04-27 18:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
200,2019-04-27 19:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
201,2019-04-27 20:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
202,2019-04-27 21:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
203,2019-04-27 22:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
204,2019-04-27 23:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
205,2019-04-28 00:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
206,2019-04-28 01:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
207,2019-04-28 02:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
208,2019-04-28 03:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
209,2019-04-28 04:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
210,2019-04-28 05:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
211,2019-04-28 06:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
212,2019-04-28 07:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
213,2019-04-28 08:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
214,2019-04-28 09:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
215,2019-04-28 10:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
216,2019-04-28 11:00:00,9,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
217,2019-04-30 12:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
218,2019-04-30 13:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
219,2019-04-30 14:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
220,2019-04-30 15:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
221,2019-04-30 16:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
222,2019-04-30 17:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
223,2019-04-30 18:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
224,2019-04-30 19:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
225,2019-04-30 20:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
226,2019-04-30 21:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
227,2019-04-30 22:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
228,2019-04-30 23:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
229,2019-05-01 00:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
230,2019-05-01 01:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
231,2019-05-01 02:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
232,2019-05-01 03:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
233,2019-05-01 04:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
234,2019-05-01 05:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
235,2019-05-01 06:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
236,2019-05-01 07:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
237,2019-05-01 08:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
238,2019-05-01 09:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
239,2019-05-01 10:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
240,2019-05-01 11:00:00,10,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
241,2019-05-03 12:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
242,2019-05-03 13:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
243,2019-05-03 14:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
244,2019-05-03 15:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
245,2019-05-03 16:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
246,2019-05-03 17:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
247,2019-05-03 18:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
248,2019-05-03 19:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
249,2019-05-03 20:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
250,2019-05-03 21:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
251,2019-05-03 22:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
252,2019-05-03 23:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
253,2019-05-04 00:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
254,2019-05-04 01:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
255,2019-05-04 02:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
256,2019-05-04 03:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
257,2019-05-04 04:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
258,2019-05-04 05:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
259,2019-05-04 06:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
260,2019-05-04 07:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
261,2019-05-04 08:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
262,2019-05-04 09:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
263,2019-05-04 10:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
264,2019-05-04 11:00:00,11,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
265,2019-05-06 12:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
266,2019-05-06 13:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
267,2019-05-06 14:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
268,2019-05-06 15:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
269,2019-05-06 16:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
270,2019-05-06 17:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
271,2019-05-06 18:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
272,2019-05-06 19:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
273,2019-05-06 20:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
274,2019-05-06 21:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
275,2019-05-06 22:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
276,2019-05-06 23:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
277,2019-05-07 00:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
278,2019-05-07 01:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
279,2019-05-07 02:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
280,2019-05-07 03:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
281,2019-05-07 04:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
282,2019-05-07 05:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
283,2019-05-07 06:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
284,2019-05-07 07:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
285,2019-05-07 08:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
286,2019-05-07 09:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
287,2019-05-07 10:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
288,2019-05-07 11:00:00,12,40,,27.6990234375,753,36.5394,6.8964,0.895474892967209
289,2019-05-09 12:00:00,13,40,,21,753,36.5394,6.8964,0.907745202503564
290,2019-05-09 13:00:00,13,40,,28.35,753,36.5394,6.8964,0.894304366103761
291,2019-05-09 14:00:00,13,40,,28.825,753,36.5394,6.8964,0.893452652685816
292,2019-05-09 15:00:00,13,40,,28.575,753,36.5394,6.8964,0.893900672321663
293,2019-05-09 16:00:00,13,40,,27.45,753,36.5394,6.8964,0.895923668922996
294,2019-05-09 17:00:00,13,40,,27.925,753,36.5394,6.8964,0.895068132513023
295,2019-05-09 18:00:00,13,40,,26.525,753,36.5394,6.8964,0.897595544305888
296,2019-05-09 19:00:00,13,40,,27.35,753,36.5394,6.8964,0.896104040155683
297,2019-05-09 20:00:00,13,40,,27.575,753,36.5394,6.8964,0.895698331349096
298,2019-05-09 21:00:00,13,40,,27.7,753,36.5394,6.8964,0.895473134157863
