"","date","id","I","obs","Temp","Pr","a","b","Q","Vol","VolStd"
"43",2019-04-07 06:00:00,2,35,"",27.6990234375,753,36.5394,6.8964,0.75994818992855,45.596891395713,44.0207980560078
"44",2019-04-07 07:00:00,2,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"45",2019-04-07 08:00:00,2,45,"",27.6990234375,753,36.5394,6.8964,1.03100159600587,61.860095760352,59.7218516402587
"46",2019-04-07 09:00:00,2,52,"",27.6990234375,753,36.5394,6.8964,1.22073898025999,73.2443388155993,70.7125891492344
"47",2019-04-07 10:00:00,2,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"48",2019-04-07 11:00:00,2,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"49",2019-04-09 12:00:00,3,35,"",27.6990234375,753,36.5394,6.8964,0.75994818992855,45.596891395713,44.0207980560078
"50",2019-04-09 13:00:00,3,30,"",27.6990234375,753,36.5394,6.8964,0.624421486889892,37.4652892133935,36.1702712638824
"51",2019-04-09 14:00:00,3,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"52",2019-04-09 15:00:00,3,42,"",27.6990234375,753,36.5394,6.8964,0.949685574182672,56.9811344509603,55.0115355649835
"53",2019-04-09 16:00:00,3,42,"",27.6990234375,753,36.5394,6.8964,0.949685574182672,56.9811344509603,55.0115355649835
"54",2019-04-09 17:00:00,3,42,"",27.6990234375,753,36.5394,6.8964,0.949685574182672,56.9811344509603,55.0115355649835
"55",2019-04-09 18:00:00,3,38,"",27.6990234375,753,36.5394,6.8964,0.841264211751745,50.4758527051047,48.7311141312831
"56",2019-04-09 19:00:00,3,34,"",27.6990234375,753,36.5394,6.8964,0.732842849320819,43.9705709592491,42.4506926975828
"57",2019-04-09 20:00:00,3,32,"",27.6990234375,753,36.5394,6.8964,0.678632168105355,40.7179300863213,39.3104819807326
"58",2019-04-09 21:00:00,3,30,"",27.6990234375,753,36.5394,6.8964,0.624421486889892,37.4652892133935,36.1702712638824
"59",2019-04-09 22:00:00,3,30,"",27.6990234375,753,36.5394,6.8964,0.624421486889892,37.4652892133935,36.1702712638824
"60",2019-04-09 23:00:00,3,30,"",27.6990234375,753,36.5394,6.8964,0.624421486889892,37.4652892133935,36.1702712638824
"61",2019-04-10 00:00:00,3,30,"",27.6990234375,753,36.5394,6.8964,0.624421486889892,37.4652892133935,36.1702712638824
"62",2019-04-10 01:00:00,3,28,"",27.6990234375,753,36.5394,6.8964,0.570210805674429,34.2126483404657,33.0300605470322
"63",2019-04-10 02:00:00,3,28,"",27.6990234375,753,36.5394,6.8964,0.570210805674429,34.2126483404657,33.0300605470322
"64",2019-04-10 03:00:00,3,26,"",27.6990234375,753,36.5394,6.8964,0.516000124458965,30.9600074675379,29.889849830182
"65",2019-04-10 04:00:00,3,20,"",27.6990234375,753,36.5394,6.8964,0.353368080812575,21.2020848487545,20.4692176796315
"66",2019-04-10 05:00:00,3,10,"",27.6990234375,753,36.5394,6.8964,0.0823146747352585,4.93888048411551,4.76816409538059
"67",2019-04-10 06:00:00,3,20,"",27.6990234375,753,36.5394,6.8964,0.353368080812575,21.2020848487545,20.4692176796315
"68",2019-04-10 07:00:00,3,20,"",27.6990234375,753,36.5394,6.8964,0.353368080812575,21.2020848487545,20.4692176796315
"69",2019-04-10 08:00:00,3,20,"",27.6990234375,753,36.5394,6.8964,0.353368080812575,21.2020848487545,20.4692176796315
"70",2019-04-10 09:00:00,3,25,"",27.6990234375,753,36.5394,6.8964,0.488894783851234,29.333687031074,28.3197444717569
"71",2019-04-10 10:00:00,3,32,"",27.6990234375,753,36.5394,6.8964,0.678632168105355,40.7179300863213,39.3104819807326
"72",2019-04-10 11:00:00,3,35,"",27.6990234375,753,36.5394,6.8964,0.75994818992855,45.596891395713,44.0207980560078
"73",2019-04-12 12:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"74",2019-04-12 13:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"75",2019-04-12 14:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"76",2019-04-12 15:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"77",2019-04-12 16:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"78",2019-04-12 17:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"79",2019-04-12 18:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"80",2019-04-12 19:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"81",2019-04-12 20:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"82",2019-04-12 21:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"83",2019-04-12 22:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"84",2019-04-12 23:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"85",2019-04-13 00:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"86",2019-04-13 01:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"87",2019-04-13 02:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"88",2019-04-13 03:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"89",2019-04-13 04:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"90",2019-04-13 05:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"91",2019-04-13 06:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"92",2019-04-13 07:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"93",2019-04-13 08:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"94",2019-04-13 09:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"95",2019-04-13 10:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"96",2019-04-13 11:00:00,4,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"97",2019-04-15 12:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"98",2019-04-15 13:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"99",2019-04-15 14:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"100",2019-04-15 15:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"101",2019-04-15 16:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"102",2019-04-15 17:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"103",2019-04-15 18:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"104",2019-04-15 19:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"105",2019-04-15 20:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"106",2019-04-15 21:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"107",2019-04-15 22:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"108",2019-04-15 23:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"109",2019-04-16 00:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"110",2019-04-16 01:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"111",2019-04-16 02:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"112",2019-04-16 03:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"113",2019-04-16 04:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"114",2019-04-16 05:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"115",2019-04-16 06:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"116",2019-04-16 07:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"117",2019-04-16 08:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"118",2019-04-16 09:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"119",2019-04-16 10:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"120",2019-04-16 11:00:00,5,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"121",2019-04-18 12:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"122",2019-04-18 13:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"123",2019-04-18 14:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"124",2019-04-18 15:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"125",2019-04-18 16:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"126",2019-04-18 17:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"127",2019-04-18 18:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"128",2019-04-18 19:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"129",2019-04-18 20:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"130",2019-04-18 21:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"131",2019-04-18 22:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"132",2019-04-18 23:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"133",2019-04-19 00:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"134",2019-04-19 01:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"135",2019-04-19 02:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"136",2019-04-19 03:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"137",2019-04-19 04:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"138",2019-04-19 05:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"139",2019-04-19 06:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"140",2019-04-19 07:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"141",2019-04-19 08:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"142",2019-04-19 09:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"143",2019-04-19 10:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"144",2019-04-19 11:00:00,6,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"145",2019-04-21 12:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"146",2019-04-21 13:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"147",2019-04-21 14:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"148",2019-04-21 15:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"149",2019-04-21 16:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"150",2019-04-21 17:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"151",2019-04-21 18:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"152",2019-04-21 19:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"153",2019-04-21 20:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"154",2019-04-21 21:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"155",2019-04-21 22:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"156",2019-04-21 23:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"157",2019-04-22 00:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"158",2019-04-22 01:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"159",2019-04-22 02:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"160",2019-04-22 03:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"161",2019-04-22 04:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"162",2019-04-22 05:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"163",2019-04-22 06:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"164",2019-04-22 07:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"165",2019-04-22 08:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"166",2019-04-22 09:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"167",2019-04-22 10:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"168",2019-04-22 11:00:00,7,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"169",2019-04-24 12:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"170",2019-04-24 13:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"171",2019-04-24 14:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"172",2019-04-24 15:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"173",2019-04-24 16:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"174",2019-04-24 17:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"175",2019-04-24 18:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"176",2019-04-24 19:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"177",2019-04-24 20:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"178",2019-04-24 21:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"179",2019-04-24 22:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"180",2019-04-24 23:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"181",2019-04-25 00:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"182",2019-04-25 01:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"183",2019-04-25 02:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"184",2019-04-25 03:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"185",2019-04-25 04:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"186",2019-04-25 05:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"187",2019-04-25 06:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"188",2019-04-25 07:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"189",2019-04-25 08:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"190",2019-04-25 09:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"191",2019-04-25 10:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"192",2019-04-25 11:00:00,8,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"193",2019-04-27 12:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"194",2019-04-27 13:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"195",2019-04-27 14:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"196",2019-04-27 15:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"197",2019-04-27 16:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"198",2019-04-27 17:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"199",2019-04-27 18:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"200",2019-04-27 19:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"201",2019-04-27 20:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"202",2019-04-27 21:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"203",2019-04-27 22:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"204",2019-04-27 23:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"205",2019-04-28 00:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"206",2019-04-28 01:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"207",2019-04-28 02:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"208",2019-04-28 03:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"209",2019-04-28 04:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"210",2019-04-28 05:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"211",2019-04-28 06:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"212",2019-04-28 07:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"213",2019-04-28 08:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
"214",2019-04-28 09:00:00,9,40,"",27.6990234375,753,36.5394,6.8964,0.895474892967209,53.7284935780325,51.8713248481333
